tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,budget,popularity,revenue
tt1440161,A Little Bit of Heaven,2011,107,"Comedy,Drama,Fantasy",6.2,29042,0,7.174869,1296937
tt1440266,Pina,2011,103,"Documentary,Music",7.6,15435,4317946,12.452985,14624826
tt1440732,Bel Ami,2012,102,"Crime,Drama,History",5.4,18844,9000000,7.720692,8303261
tt1441953,Testament of Youth,2014,129,"Biography,Drama,History",7.2,29370,0,7.046825,1822250
tt1441956,West Is West,2010,103,"Comedy,Drama",6.4,3202,3837625,0.749665,3867000
tt1446714,Prometheus,2012,124,"Adventure,Mystery,Sci-Fi",7,615099,130000000,16.624854,403170142
tt1450321,Filth,2013,97,"Action,Comedy,Crime",7,111013,5000000,14.970485,9114264
tt1454468,Gravity,2013,91,"Drama,Sci-Fi,Thriller",7.7,832409,105000000,18.50194,716392705
tt1455811,Khatta Meetha,2010,157,"Comedy,Crime,Drama",5.8,11403,7500000,0.494047,10000000
tt1456635,Goon,2011,92,"Comedy,Drama,Sport",6.8,88035,0,8.817924,6483963
tt1457767,The Conjuring,2013,112,"Horror,Mystery,Thriller",7.5,515668,13000000,14.90169,318000141
tt1458175,The Next Three Days,2010,133,"Action,Crime,Drama",7.3,199177,30000000,9.591425,51148651
tt1459052,Picture Me,2009,82,Documentary,6.2,547,0,0.535931,11000
tt1462041,Dream House,2011,92,"Drama,Mystery,Thriller",6,67542,50000000,9.995617,38502340
tt1462769,The Odd Life of Timothy Green,2012,105,"Comedy,Drama,Family",6.6,47434,0,5.426921,51854875
tt1462900,The Grandmaster,2013,130,"Action,Biography,Drama",6.5,35090,3860000,8.959821,64076736
tt1464580,Stake Land,2010,98,"Drama,Horror,Sci-Fi",6.4,43094,650000,7.814255,33245
tt1468843,Pokémon: Arceus and the Jewel of Life,2009,95,"Action,Adventure,Animation",6.2,2607,0,2.969691,50673078
tt1470024,"Tuesday, After Christmas",2010,99,"Drama,Romance",6.9,4766,0,1.812899,20666
tt1472584,Max Steel,2016,92,"Action,Adventure,Fantasy",4.6,19782,10000000,6.703892,6272403
tt1473832,Bridget Jones's Baby,2016,123,"Comedy,Drama,Romance",6.5,77352,35000000,10.754139,211952420
tt1474276,Summer Wars,2009,114,"Action,Adventure,Animation",7.4,30204,0,12.653798,80768
tt1477076,Saw 3D,2010,90,"Crime,Horror,Mystery",5.5,100592,20000000,16.626655,136150434
tt1477837,Cedar Rapids,2011,87,Comedy,6.3,38817,0,4.84886,6861102
tt1477855,Hyde Park on Hudson,2012,94,"Biography,Comedy,Drama",5.9,12076,0,3.724207,8887603
tt1481572,Happythankyoumoreplease,2010,100,"Comedy,Drama,Romance",6.7,30174,0,9.668784,215576
tt1483010,Logan,2010,94,"Comedy,Drama,Family",6,312,135000,0.588872,10474
tt1486185,Red Riding Hood,2011,100,"Fantasy,Horror,Mystery",5.4,113355,42000000,10.174298,89162162
tt1486192,The Raven,2012,110,"Crime,Mystery,Thriller",6.4,86356,26000000,7.254242,29657751
tt1486834,What If,2013,98,"Comedy,Romance",6.8,78994,11000000,10.841891,7847000
tt1487118,Chalet Girl,2011,97,"Comedy,Romance,Sport",6.2,25873,8000000,6.496259,1749457
tt1487931,Khumba,2013,85,"Adventure,Animation,Family",5.7,6237,20000000,5.219667,27187375
tt1488555,The Change-Up,2011,112,"Comedy,Fantasy",6.3,186456,52000000,6.906145,75450437
tt1490785,I Saw the Light,2015,123,"Biography,Drama,Music",5.8,7685,13000000,4.654312,1646788
tt1491044,The Iceman,2012,106,"Biography,Crime,Drama",6.8,76197,20000000,13.132127,1969193
tt1499201,Anjaana Anjaani,2010,151,"Comedy,Drama,Musical",5.7,7018,6400000,1.82294,5900000
tt1500516,Videocracy,2009,85,Documentary,6.4,1878,700000,0.712844,1179676
tt1502404,Drive Angry,2011,104,"Action,Comedy,Fantasy",5.4,100558,50000000,7.668829,28931401
tt1502712,Fantastic Four,2015,100,"Action,Adventure,Sci-Fi",4.3,169462,120000000,17.246484,167977596
tt1503777,Illégal,2010,90,Drama,6.8,925,0,1.764981,404
tt1507563,Dark Tide,2012,114,"Adventure,Drama,Thriller",4.3,9094,25000000,5.405958,432274
tt1509767,The Three Musketeers,2011,110,"Action,Adventure,Fantasy",5.7,109019,75000000,6.303466,132274484
tt1510274,Lyubov v bolshom gorode 2,2010,89,"Comedy,Fantasy",5.6,1227,0,0.318437,10198357
tt1510907,Behind the Burly Q,2010,97,Documentary,6.6,354,250000,0.386717,23859
tt1514041,4.3.2.1.,2010,117,"Crime,Thriller",5.8,10844,4600000,5.805666,1163967
tt1517252,Sweetgrass,2009,101,"Adventure,Documentary,Western",6.8,1069,0,0.492745,206728
tt1517260,The Host,2013,125,"Action,Adventure,Drama",5.8,116136,44000000,11.342024,63327201
tt1521197,Anonymous,2011,130,"Drama,Thriller",6.8,41317,30000000,13.413895,15395087
tt1529572,Trust,2010,106,"Crime,Drama,Thriller",6.9,42964,9500000,7.778097,120000
tt1532503,Beginners,2010,105,"Comedy,Drama,Romance",7.2,92983,3200000,6.72639,5332926
tt1535108,Elysium,2013,109,"Action,Drama,Sci-Fi",6.6,452741,115000000,15.232738,286140700
tt1535109,Captain Phillips,2013,134,"Action,Biography,Crime",7.8,466444,55000000,13.776068,95000000
tt1538403,The Mortal Instruments: City of Bones,2013,130,"Action,Adventure,Fantasy",5.8,135659,60000000,14.336187,90565421
tt1538545,Zot van A.,2010,120,"Comedy,Romance",5.8,931,0,0.190879,3082901
tt1541666,Circo,2010,75,Documentary,7,273,0,0.077653,67821
tt1541995,Snow Flower and the Secret Fan,2011,104,"Drama,History",6.1,3856,134005,2.003832,1332231
tt1542482,Late Autumn,2010,116,"Drama,Romance",6.7,1994,6200000,1.077252,4820000
tt1547230,Judy Moody and the Not Bummer Summer,2011,93,"Comedy,Family",4.3,3307,20000000,2.321394,14166853
tt1554091,A Better Life,2011,98,"Drama,Romance",7.2,16135,10000000,3.033797,1759252
tt1555064,Country Strong,2010,117,"Drama,Music",6.3,18473,15000000,4.582024,20529194
tt1560747,The Master,2012,138,Drama,7.1,177387,32000000,8.074218,28258060
tt1563738,One Day,2011,107,"Drama,Romance",7,155841,15000000,11.239012,59389433
tt1564349,Dolphin Tale,2011,113,"Drama,Family",6.8,24766,37000000,6.695229,95404397
tt1564585,Skyline,2010,92,"Action,Sci-Fi,Thriller",4.5,90465,10000000,7.676017,66821036
tt1568338,Man on a Ledge,2012,102,"Action,Crime,Thriller",6.6,154379,42000000,10.528173,46221189
tt1570728,"Crazy, Stupid, Love.",2011,118,"Comedy,Drama,Romance",7.4,526523,50000000,10.246173,142851197
tt1570989,Tiny Furniture,2010,98,"Comedy,Drama,Romance",6.2,14598,65000,2.799356,416498
tt1572491,The Last Circus,2010,107,"Comedy,Drama,Horror",6.5,14626,7000000,4.896196,3218666
tt1578116,Atithi Tum Kab Jaoge?,2010,155,Comedy,6.4,6285,3750000,0.597058,5000000
tt1578275,The Dilemma,2011,111,"Comedy,Drama",5.3,55029,70000000,7.513067,67112664
tt1582271,The Good Doctor,2011,91,"Drama,Thriller",5.5,7032,6000000,8.278079,5206
tt1583420,Larry Crowne,2011,98,"Comedy,Drama,Romance",6.1,68502,30000000,10.778028,36160375
tt1584131,The Last Godfather,2010,100,"Comedy,Crime,Romance",3.5,1244,13400000,1.223071,16700000
tt1586265,What to Expect When You're Expecting,2012,110,"Comedy,Drama,Romance",5.7,73895,40000000,7.271503,79700000
tt1587310,Maleficent,2014,97,"Adventure,Family,Fantasy",6.9,380819,180000000,19.467404,758539785
tt1588173,Warm Bodies,2013,98,"Comedy,Horror,Romance",6.8,234272,35000000,10.430238,116980662
tt1588334,"Jeff, Who Lives at Home",2011,83,"Comedy,Drama",6.5,64488,10000000,5.872794,4417580
tt1590125,My iz budushchego 2,2010,98,"Action,Adventure,Sci-Fi",5.1,1376,0,1.218959,8910819
tt1591479,Act of Valor,2012,110,"Action,Adventure,Thriller",6.4,69947,12000000,12.159818,81272766
tt1592525,Lockout,2012,95,"Action,Sci-Fi,Thriller",6,99327,20000000,8.772263,32204030
tt1595656,To the Wonder,2012,112,"Drama,Romance",5.8,29240,0,8.452485,587615
tt1596350,This Means War,2012,103,"Action,Comedy,Romance",6.3,188796,65000000,12.366641,156974557
tt1596363,The Big Short,2015,130,"Biography,Comedy,Drama",7.8,437872,28000000,13.143061,133346506
tt1598828,One for the Money,2012,91,"Action,Comedy,Crime",5.3,43037,40000000,6.322435,36893721
tt1599348,Safe House,2012,115,"Action,Thriller",6.7,225740,85000000,8.338675,208076205
tt1599975,The Princess of Montpensier,2010,139,"Action,Drama,History",6.5,4096,14734000,2.156145,6775121
tt1600195,Abduction,2011,106,"Action,Mystery,Thriller",5.1,81382,35000000,10.512109,82087155
tt1600196,The Drop,2014,106,"Crime,Drama,Thriller",7,154134,12600000,11.695036,19054534
tt1600524,Heartbeats,2010,101,"Drama,Romance",7.1,29544,0,5.483163,62985
tt1601913,The Grey,2011,117,"Action,Adventure,Drama",6.8,255210,25000000,14.31675,77278331
tt1604171,Prom,2011,104,"Comedy,Drama,Family",5.4,15434,8000000,6.167646,10130000
tt1605717,Frank,2014,95,"Comedy,Drama,Music",6.9,80049,0,5.847845,645186
tt1605769,The Monk,2011,101,"Drama,Mystery,Thriller",5.8,3980,11000000,8.888718,807535
tt1605783,Midnight in Paris,2011,94,"Comedy,Fantasy,Romance",7.7,429082,30000000,11.43256,151119219
tt1606389,The Vow,2012,104,"Drama,Romance",6.8,196785,30000000,9.524298,196114570
tt1606392,Win Win,2011,106,"Comedy,Drama,Sport",7.1,54277,10831173,4.480723,10654385
tt1609168,Vinnaithaandi Varuvaayaa,2010,157,"Drama,Romance",8.1,6322,3000000,1.036233,12000000
tt1609479,Better Living Through Chemistry,2014,91,"Comedy,Drama",6.2,15288,5000000,7.392294,75143
tt1618442,The Last Witch Hunter,2015,106,"Action,Adventure,Fantasy",5.9,105468,90000000,13.412445,146936910
tt1619037,Nice Guy Johnny,2010,89,"Comedy,Romance",6.2,1852,0,2.166081,25
tt1620549,Hooked 2: Next Level,2010,86,"Action,Sci-Fi",5.2,998,3500000,0.884241,2294357
tt1620935,Bleed for This,2016,117,"Biography,Drama,Sport",6.8,28168,6000000,7.873407,6174491
tt1621039,Free Birds,2013,91,"Adventure,Animation,Comedy",5.8,24815,55000000,7.713231,110000000
tt1626146,Hector and the Search for Happiness,2014,120,"Adventure,Comedy,Drama",6.9,49003,0,12.330898,1124445
tt1630036,Courageous,2011,130,Drama,6.8,20920,1000000,7.666558,34522221
tt1633356,Shark Night,2011,90,"Horror,Thriller",4,26429,28000000,6.062425,10126458
tt1637725,Ted,2012,106,Comedy,6.9,621291,50000000,19.638605,549368315
tt1638979,"Hey, Boo: Harper Lee and 'To Kill a Mockingbird'",2010,78,"Biography,Documentary,History",7.4,330,0,0.007294,26488
tt1640711,A Few Best Men,2011,97,"Comedy,Romance",5.6,13268,12468389,6.116093,29007412
tt1645080,The Art of Getting By,2011,83,"Drama,Romance",6.5,59589,0,5.24456,1406224
tt1645170,The Dictator,2012,83,Comedy,6.4,312897,65000000,7.446085,179379533
tt1646971,How to Train Your Dragon 2,2014,102,"Action,Adventure,Animation",7.8,340807,145000000,12.256689,609123048
tt1646980,The Double,2011,98,"Action,Crime,Drama",5.9,30830,17000000,5.498819,3696232
tt1646987,Wrath of the Titans,2012,99,"Action,Adventure,Fantasy",5.7,191012,150000000,7.739904,301000000
tt1647668,Million Dollar Arm,2014,124,"Biography,Drama,Sport",7,46580,25000000,9.453942,38307627
tt1649419,The Impossible,2012,114,"Adventure,Drama,History",7.5,227369,42000000,10.027434,180274123
tt1649443,[REC] 4: Apocalypse,2014,95,"Horror,Thriller",5.3,18713,0,7.328242,190000
tt1649780,"Peace, Love & Misunderstanding",2011,96,"Comedy,Drama,Music",5.8,8505,0,8.359985,539896
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,2011,100,"Comedy,Family",6.5,32792,21000000,8.425361,72417394
tt1650048,Laurence Anyways,2012,168,"Drama,Romance",7.6,21032,9500000,8.59498,12250
tt1650554,Kick-Ass 2,2013,103,"Action,Comedy,Crime",6.5,276381,28000000,13.570264,60700000
tt1651118,Shapito-shou: Lyubov i druzhba,2011,107,"Comedy,Musical",7.6,1460,2000000,0.74156,393816
tt1655400,Ghost,2010,115,"Drama,Fantasy,Mystery",5.6,309,0,0.215013,9833553
tt1655420,My Week with Marilyn,2011,99,"Biography,Drama",6.9,87950,6400000,12.203066,35057696
tt1655441,The Age of Adaline,2015,112,"Drama,Fantasy,Romance",7.2,185632,25000000,10.542026,65663276
tt1655442,The Artist,2011,100,"Comedy,Drama,Romance",7.9,243077,15000000,11.440948,133432856
tt1655607,Singam,2010,160,"Action,Crime,Thriller",6.9,7252,2200000,1.132835,9700000
tt1656186,Stolen,2012,96,"Action,Crime,Thriller",5.5,45493,35000000,7.759429,2106557
tt1656190,Safe,2012,94,"Action,Crime,Thriller",6.5,112277,30000000,8.234382,40346186
tt1656192,Special Forces,2011,109,"Action,Drama,War",6.3,19040,10000000,5.3584,10759
tt1657507,Colombiana,2011,108,"Action,Drama,Thriller",6.4,102956,40000000,8.062578,60965854
tt1658801,Freeheld,2015,103,"Biography,Drama,Romance",6.6,12811,7000000,4.955317,573335
tt1661275,Their Finest,2016,117,"Comedy,Drama,Romance",6.7,20497,32745300,17.958512,12173470
tt1661420,Polisse,2011,127,"Crime,Drama",7.3,14558,0,8.98296,20374201
tt1663202,The Revenant,2015,156,"Action,Adventure,Drama",8,813292,135000000,23.501228,532950503
tt1663207,Life of Crime,2013,98,"Comedy,Crime",5.8,19502,12000000,17.788579,265452
tt1666186,Vampires Suck,2010,82,"Comedy,Horror",3.4,49634,20000000,8.129407,80547866
tt1666801,The DUFF,2015,101,"Comedy,Romance",6.4,96454,8500000,8.592449,43528634
tt1667310,Deadfall,2012,95,"Crime,Drama,Thriller",6.2,39866,12000000,8.435294,66351
tt1667353,Mirror Mirror,2012,106,"Adventure,Comedy,Drama",5.6,88741,85000000,14.170183,183018522
tt1670345,Now You See Me,2013,115,"Crime,Mystery,Thriller",7.2,667687,75000000,17.852022,117698894
tt1675192,Take Shelter,2011,121,"Drama,Horror,Sci-Fi",7.3,102346,5000000,5.59686,3099314
tt1675434,The Intouchables,2011,112,"Biography,Comedy,Drama",8.5,865616,13000000,16.086919,426480871
tt1679335,Trolls,2016,92,"Adventure,Animation,Comedy",6.4,84086,125000000,16.83711,346864462
tt1680058,Boris - Il film,2011,108,Comedy,6.9,3017,3347850,2.906503,1248748
tt1683921,Sleepless Night,2011,103,"Action,Crime,Thriller",6.6,4941,2500000,2.942355,3358
tt1687277,InSight,2011,92,"Drama,Mystery,Thriller",4.8,1140,0,1.323333,17011
tt1687281,Terri,2011,105,"Comedy,Drama",6.5,10107,0,2.69722,144633
tt1687901,The Awakening,2011,102,"Drama,Horror,Mystery",6.4,67317,4798235,9.336568,209696
tt1700845,The Invisible Woman,2013,111,"Biography,Drama,History",6.1,10108,0,4.183558,1234254
tt1701210,Day of the Falcon,2011,130,"Action,Drama,History",6.6,12215,40000000,6.475665,5446000
tt1702439,Safe Haven,2013,115,"Drama,Romance,Thriller",6.6,112228,28000000,7.598422,97594140
tt1706620,Snowpiercer,2013,126,"Action,Drama,Sci-Fi",7.1,366104,39200000,14.131906,86758912
tt1707380,Every Thing Will Be Fine,2015,118,Drama,5.4,6280,0,5.723103,8034
tt1707386,Les Misérables,2012,158,"Drama,Musical,Romance",7.5,333276,61000000,13.52408,441809770
tt1708135,13 Minutes,2015,114,"Biography,Drama,War",7,9525,0,4.969851,147315
tt1711425,21 & Over,2013,93,Comedy,5.8,75582,13000000,11.29356,48065672
tt1712170,Alex Cross,2012,101,"Action,Crime,Mystery",5.1,34542,45000000,8.279285,30353232
tt1713440,Smoke & Mirrors,2016,123,"Adventure,Biography,Thriller",6.8,8295,5000000,3.138159,2387127
tt1713476,The Bay,2012,84,"Horror,Sci-Fi,Thriller",5.7,28164,0,6.770051,30668
tt1716777,People Like Us,2012,114,"Comedy,Drama",7,43490,16000000,14.906621,12434778
tt1718881,Pro lyuboff,2010,106,Drama,5.9,275,2000000,0.121844,1268793
tt1720254,Thank You,2011,125,Comedy,4.7,5969,13100000,1.417392,4100000
tt1726669,Killer Joe,2011,102,"Drama,Thriller",6.7,79596,10000000,6.452069,3665069
tt1729637,Bodyguard,2011,130,"Action,Comedy,Drama",4.7,26498,130,2.402032,8
tt1730768,The Zookeeper's Wife,2017,127,"Biography,Drama,History",7,44221,20000000,13.655178,13162475
tt1740707,Trollhunter,2010,103,"Drama,Fantasy,Horror",6.9,76629,3500000,6.097684,4159678
tt1742044,Jersey Boys,2014,134,"Biography,Drama,Music",6.8,35366,40000000,6.447072,67347013
tt1742334,Sabotage,2014,109,"Action,Crime,Drama",5.7,64393,35000000,6.966505,17508518
tt1742336,Your Sister's Sister,2011,90,"Comedy,Drama,Romance",6.7,27773,125000,10.850569,3200000
tt1742650,I Don't Know How She Does It,2011,89,"Comedy,Romance",4.9,20691,24000000,6.562982,30551495
tt1743720,The Greatest Movie Ever Sold,2011,90,"Comedy,Documentary",6.6,15013,0,4.39817,621951
tt1746153,Crime After Crime,2011,95,"Biography,Crime,Documentary",7.6,552,0,0.235518,58840
tt1748179,Red Lights,2012,114,"Drama,Fantasy,Mystery",6.2,62739,14000000,11.535478,13551174
tt1748197,Setup,2011,85,"Action,Crime,Drama",4.4,21393,20000000,4.850968,2128186
tt1753383,A Dog's Purpose,2017,100,"Adventure,Comedy,Drama",7.2,74163,22000000,9.863789,194647323
tt1753549,Buck,2011,88,Documentary,7.6,3353,0,2.564695,386749
tt1758795,The To Do List,2013,104,"Comedy,Romance",5.8,40174,1500000,7.081404,3566225
tt1758830,This Is 40,2012,134,"Comedy,Drama,Romance",6.2,143982,35000000,11.418802,88058786
tt1763264,No One Lives,2012,86,"Horror,Thriller",5.9,21792,2900000,7.202832,74918
tt1764234,Killing Them Softly,2012,97,"Crime,Drama,Thriller",6.2,146911,15000000,6.777326,37930465
tt1764625,Tad: The Lost Explorer,2012,92,"Adventure,Animation,Comedy",5.9,8528,10500000,11.003515,23000000
tt1766044,Poslednyaya skazka Rity,2012,100,"Drama,Fantasy,Mystery",6.8,625,200000,0.560685,486937
tt1767372,She's Funny That Way,2014,93,"Comedy,Drama",6.1,27548,0,7.032964,111996
tt1767382,Silent House,2011,86,Horror,5.2,23294,2000000,10.239941,13101672
tt1770734,Shadow Dancer,2012,101,"Drama,Thriller",6.2,12723,6300000,4.38806,419953
tt1772341,Wreck-It Ralph,2012,101,"Adventure,Animation,Comedy",7.7,428636,165000000,13.697597,471222889
tt1772980,Target,2011,158,"Drama,Sci-Fi",5.8,643,0,1.042112,73000
tt1778304,Paranormal Activity 3,2011,83,"Horror,Mystery",5.8,96445,5000000,10.996308,205703818
tt1780762,Aftershock,2012,89,"Action,Adventure,Horror",4.8,11991,2000000,8.367858,58510
tt1781058,Wilson,2017,94,"Comedy,Drama",5.8,10792,0,8.984386,653951
tt1781769,Anna Karenina,2012,129,"Drama,Romance",6.6,101941,0,8.543311,68929150
tt1781784,Burn,2012,86,Documentary,7.3,749,225000,0.466236,111300
tt1781840,Jayne Mansfield's Car,2012,122,Drama,6.2,3242,0,1.655794,14836
tt1787660,Being Elmo: A Puppeteer's Journey,2011,80,Documentary,7.6,7127,0,6.94881,286201
tt1787777,Page One,2011,92,Documentary,6.9,3403,0,1.373641,429766
tt1788391,Kill List,2011,95,"Action,Crime,Horror",6.4,41994,500000,15.014569,171760
tt1790885,Zero Dark Thirty,2012,157,"Drama,History,Thriller",7.4,305411,40000000,9.649303,132820716
tt1792647,Cirque du Soleil: Worlds Away,2012,91,Fantasy,6.7,8116,0,4.725759,34153101
tt1796603,The Best Movie 3-DE,2011,105,Comedy,2.8,1143,6500000,0.877477,9816332
tt1796657,How Not to Rescue a Princess,2010,75,"Adventure,Animation,Comedy",6.3,1769,3000000,1.412333,19010585
tt1800241,American Hustle,2013,138,"Crime,Drama",7.2,483545,40000000,16.478036,251171807
tt1800302,Gold,2016,120,"Crime,Drama",6.7,65406,20000000,16.01076,7227038
tt1809398,Unbroken,2014,137,"Action,Biography,Drama",7.2,171121,65000000,10.543955,163442937
tt1810697,Meeting Evil,2012,89,"Crime,Drama,Mystery",5.3,12395,0,3.554939,525
tt1814621,Admission,2013,108,"Comedy,Drama,Romance",5.7,35497,13000000,10.098539,18000000
tt1815852,Nitro Circus: The Movie,2012,92,"Action,Comedy,Documentary",6.6,6318,0,4.40284,3903479
tt1815862,After Earth,2013,100,"Action,Adventure,Sci-Fi",4.8,203203,130000000,10.747642,243843127
tt1817081,A Case of You,2013,89,"Comedy,Romance",5.6,12063,0,5.819403,4187
tt1817273,The Place Beyond the Pines,2012,140,"Crime,Drama,Thriller",7.3,272922,15000000,7.492658,35485608
tt1821317,Aadukalam,2011,160,"Action,Drama,Sport",8.1,6592,4000000,0.372987,6000000
tt1821480,Kahaani,2012,122,"Mystery,Thriller",8.1,63551,1200000,3.174936,16000000
tt1821549,Nebraska,2013,115,Drama,7.7,119486,12000000,11.160699,17654912
tt1821641,The Congress,2013,122,"Animation,Drama,Sci-Fi",6.4,19044,0,8.534039,455815
tt1823672,Chappie,2015,120,"Action,Crime,Drama",6.8,255702,49000000,30.206365,104399548
tt1824254,We Steal Secrets,2013,130,Documentary,6.9,8033,0,8.469808,602042
tt1825157,The Double,2013,93,"Comedy,Drama,Mystery",6.5,51279,0,7.597475,200406
tt1826590,About Last Night,2014,100,"Comedy,Romance",6,24395,12500000,9.543004,49002684
tt1827487,Once Upon a Time in Anatolia,2011,157,"Crime,Drama,Thriller",7.8,47248,0,4.433261,138730
tt1833673,Dhoom 3,2013,172,"Action,Crime,Drama",5.4,47107,19500000,5.326716,91000000
tt1837562,A Royal Night Out,2015,97,"Comedy,Drama,Romance",6.5,10544,0,4.060966,228136
tt1837703,The Fifth Estate,2013,128,"Biography,Crime,Drama",6.2,41673,28000000,10.850442,8555008
tt1839642,The Face of Love,2013,92,"Drama,Mystery,Romance",6.2,5688,4000000,2.999052,350006
tt1843866,Captain America: The Winter Soldier,2014,136,"Action,Adventure,Sci-Fi",7.8,852930,170000000,18.717704,714766572
tt1845773,Ai Weiwei: Never Sorry,2012,91,Documentary,7.5,4434,0,2.643111,181107
tt1850397,The Loft,2014,108,"Mystery,Romance,Thriller",6.3,57555,14000000,14.443362,10076790
tt1853739,You're Next,2011,95,"Horror,Thriller",6.6,101905,0,6.464826,14347000
tt1854236,Love Is All You Need,2012,116,"Comedy,Drama,Romance",6.5,14431,5500000,4.711231,10016934
tt1854564,Percy Jackson: Sea of Monsters,2013,106,"Adventure,Family,Fantasy",5.7,120115,90000000,10.338222,174578751
tt1855199,End of Watch,2012,109,"Action,Adventure,Crime",7.6,252645,7000000,7.45279,48126384
tt1855325,Resident Evil: Retribution,2012,95,"Action,Horror,Sci-Fi",5.3,144610,65000000,0.948759,240159255
tt1859650,To Rome with Love,2012,112,"Comedy,Music,Romance",6.3,88787,17000000,7.812646,73244881
tt1860357,Deepwater Horizon,2016,107,"Action,Drama,History",7.1,171873,110000000,13.1984,121790373
tt1866249,The Sessions,2012,95,"Biography,Comedy,Drama",7.2,43149,1000000,5.760319,9138338
tt1870529,Won't Back Down,2012,121,Drama,6.4,6706,0,2.401289,5310554
tt1872194,The Judge,2014,141,"Crime,Drama",7.4,193772,50000000,17.887943,83719388
tt1878870,The Edge of Seventeen,2016,104,"Comedy,Drama",7.3,129874,9000000,9.51953,18803648
tt1884457,The Package,2012,95,"Action,Crime,Thriller",4.9,4257,0,2.469772,1469
tt1885300,Best Man Down,2012,89,"Comedy,Drama",6.4,9806,1500000,5.875708,1938
tt1893256,Redemption,2013,100,"Action,Crime,Drama",6.2,73722,20000000,8.801032,8352885
tt1894561,Cowgirls 'n Angels,2012,92,"Adventure,Drama,Family",6,1703,0,2.490032,120680
tt1904937,Kaiji 2: The Ultimate Gambler,2011,133,Drama,6.3,978,0,1.13376,15
tt1904996,Parker,2013,118,"Action,Crime,Thriller",6.2,124502,35000000,13.963892,46216641
tt1911644,The Call,2013,96,"Drama,Thriller",6.7,124509,13000000,8.611077,68572378
tt1911658,Penguins of Madagascar,2014,92,"Adventure,Animation,Comedy",6.6,93663,132000000,22.201607,373552094
tt1913166,Nurse,2013,84,"Horror,Thriller",4.5,10980,10,5.192042,10000000
tt1920849,Bachelorette,2012,87,"Comedy,Romance",5.3,47650,3000000,10.893224,11947954
tt1921064,Pompeii,2014,105,"Action,Adventure,Drama",5.5,112787,130000000,12.204174,117831631
tt1922561,The Day He Arrives,2011,79,"Comedy,Drama",7,2572,0,1.042432,11
tt1922612,Glee: The 3D Concert Movie,2011,84,"Documentary,Music",5.5,5936,9000000,9.202416,18663238
tt1924396,The Best Offer,2013,131,"Crime,Drama,Mystery",7.8,121439,13500000,8.995603,19255873
tt1929263,Heaven Is for Real,2014,99,"Biography,Drama,Family",5.8,27556,12000000,7.88371,101332962
tt1937269,One Small Hitch,2013,105,"Comedy,Romance",6.5,5184,0,3.316857,7965
tt1945062,About Cherry,2012,98,Drama,4.8,10584,2500000,5.46567,3003
tt1948150,Singham,2011,143,"Action,Crime,Drama",6.8,17555,3062000,2.07741,25034000
tt1951261,The Hangover Part III,2013,100,"Comedy,Crime",5.8,318913,103000000,25.085639,362000072
tt1951266,The Hunger Games: Mockingjay - Part 2,2015,137,"Action,Adventure,Sci-Fi",6.5,333142,160000000,26.628178,653428261
tt1954352,Crooked Arrows,2012,105,"Drama,Sport",5.9,2008,13000000,5.138409,1832541
tt1954701,A Coffee in Berlin,2012,86,"Comedy,Drama",7.3,16854,300000,7.90622,2750275
tt1959490,Noah,2014,138,"Action,Adventure,Drama",5.8,257472,125000000,14.924487,362637473
tt1964418,Tomorrowland,2015,130,"Action,Adventure,Family",6.4,184576,190000000,22.296076,209154322
tt1964624,In the House,2012,105,"Drama,Mystery,Thriller",7.4,32889,0,9.617662,11879046
tt1967545,Labor Day,2013,111,"Drama,Romance,Thriller",6.9,48637,18000000,6.108646,20275812
tt1971352,Compliance,2012,90,"Crime,Drama,History",6.4,35582,0,7.563444,319285
tt1979319,Rurouni Kenshin Part I: Origins,2012,134,"Action,Adventure,Drama",7.4,27098,0,7.916658,61700000
tt1979388,The Good Dinosaur,2015,93,"Adventure,Animation,Comedy",6.7,118260,175000000,12.319595,331926147
tt1980209,Pain & Gain,2013,129,"Action,Comedy,Crime",6.4,220347,25000000,9.218002,86175291
tt1981677,Pitch Perfect,2012,112,"Comedy,Music,Romance",7.1,310517,17000000,11.03595,115350426
tt1991245,Chernobyl Diaries,2012,86,"Horror,Mystery,Thriller",5,66932,0,6.76513,18112929
tt1992156,Il Futuro,2013,94,Drama,5.9,1080,0,1.051148,13983
tt1995390,Our Kind of Traitor,2016,108,"Crime,Drama,Thriller",6.2,22681,0,8.569996,9930095
tt1999987,Breathe In,2013,98,"Drama,Romance",6.3,15245,0,6.437916,15000
tt2005151,War Dogs,2016,114,"Biography,Comedy,Crime",7.1,225290,40000000,16.453573,86234523
tt2005374,The Frozen Ground,2013,105,"Crime,Drama,Thriller",6.4,64252,27220000,12.388833,5496951
tt2006295,The 33,2015,127,"Biography,Drama,History",6.9,38553,25000000,8.383246,24902723
tt2008006,A Simple Life,2011,118,Drama,7.5,6045,0,2.711041,2802459
tt2012665,Repentance,2013,90,"Drama,Horror,Thriller",4.9,2674,5000000,1.962873,1189612
tt2015381,Guardians of the Galaxy,2014,121,"Action,Adventure,Comedy",8,1188316,170000000,53.291601,773328629
tt2016940,Man of Tai Chi,2013,105,"Action,Drama",6,39712,25000000,11.829231,2054941
